"","county1","county2","year","num.shared","incidence","date","inf.counties","uninf.counties","touching"
"307","Bennington-Vermont","Houghton-Michigan",2014,1,0,2014-01-01,760,6531,0
"308","Bennington-Vermont","Houghton-Michigan",2010,1,0,2010-01-01,392,6351,0
"309","Bennington-Vermont","Houghton-Michigan",2012,1,0,2012-01-01,674,6351,0
"310","Bennington-Vermont","Houghton-Michigan",2015,1,0,2015-01-01,760,6561,0
"311","Bennington-Vermont","Houghton-Michigan",2008,1,0,2008-01-01,110,6471,0
"312","Bennington-Vermont","Houghton-Michigan",2006,1,0,2006-01-01,0,6561,0
"313","Bennington-Vermont","Inverness County-Nova Scotia",2006,1,0,2006-01-01,0,6561,0
"314","Bennington-Vermont","Inverness County-Nova Scotia",2009,1,0,2009-01-01,182,6489,0
"315","Bennington-Vermont","Inverness County-Nova Scotia",2007,1,0,2007-01-01,20,6541,0
"316","Bennington-Vermont","Inverness County-Nova Scotia",2015,1,0,2015-01-01,760,6561,0
"317","Bennington-Vermont","Inverness County-Nova Scotia",2008,1,0,2008-01-01,110,6471,0
"318","Bennington-Vermont","Inverness County-Nova Scotia",2010,1,0,2010-01-01,392,6351,0
"319","Bennington-Vermont","Inverness County-Nova Scotia",2017,1,0,2017-01-01,760,6561,0
"320","Bennington-Vermont","Inverness County-Nova Scotia",2018,1,0,2018-01-01,760,6561,0
"321","Bennington-Vermont","Inverness County-Nova Scotia",2012,1,0,2012-01-01,674,6351,0
"322","Bennington-Vermont","Inverness County-Nova Scotia",2011,1,0,2011-01-01,464,6489,0
"323","Bennington-Vermont","Inverness County-Nova Scotia",2014,1,0,2014-01-01,760,6531,0
"324","Bennington-Vermont","Inverness County-Nova Scotia",2013,1,0,2013-01-01,730,6505,0
"325","Bennington-Vermont","Keweenaw-Michigan",2014,1,0,2014-01-01,760,6531,0
"326","Bennington-Vermont","Keweenaw-Michigan",2010,1,0,2010-01-01,392,6351,0
"327","Bennington-Vermont","Keweenaw-Michigan",2007,1,0,2007-01-01,20,6541,0
"328","Bennington-Vermont","Keweenaw-Michigan",2015,1,0,2015-01-01,760,6561,0
"329","Bennington-Vermont","Keweenaw-Michigan",2006,1,0,2006-01-01,0,6561,0
"330","Bennington-Vermont","Keweenaw-Michigan",2017,1,0,2017-01-01,760,6561,0
"331","Bennington-Vermont","Keweenaw-Michigan",2009,1,0,2009-01-01,182,6489,0
"332","Bennington-Vermont","Keweenaw-Michigan",2013,1,0,2013-01-01,730,6505,0
"333","Bennington-Vermont","Keweenaw-Michigan",2008,1,0,2008-01-01,110,6471,0
"334","Bennington-Vermont","Keweenaw-Michigan",2012,1,0,2012-01-01,674,6351,0
"335","Bennington-Vermont","Keweenaw-Michigan",2018,1,0,2018-01-01,760,6561,0
"336","Bennington-Vermont","Keweenaw-Michigan",2011,1,0,2011-01-01,464,6489,0
"337","Bennington-Vermont","Kings County-New Brunswick",2014,1,0,2014-01-01,760,6531,0
"338","Bennington-Vermont","Kings County-New Brunswick",2013,1,0,2013-01-01,730,6505,0
"339","Bennington-Vermont","Kings County-New Brunswick",2017,1,0,2017-01-01,760,6561,0
"340","Bennington-Vermont","Kings County-New Brunswick",2010,1,0,2010-01-01,392,6351,0
"341","Bennington-Vermont","Kings County-New Brunswick",2018,1,0,2018-01-01,760,6561,0
"342","Bennington-Vermont","Kings County-New Brunswick",2012,1,0,2012-01-01,674,6351,0
"343","Bennington-Vermont","Kings County-New Brunswick",2007,1,0,2007-01-01,20,6541,0
"344","Bennington-Vermont","Kings County-New Brunswick",2006,1,0,2006-01-01,0,6561,0
"345","Bennington-Vermont","Kings County-New Brunswick",2011,1,0,2011-01-01,464,6489,0
"346","Bennington-Vermont","Kings County-New Brunswick",2015,1,0,2015-01-01,760,6561,0
"347","Bennington-Vermont","Kings County-New Brunswick",2008,1,0,2008-01-01,110,6471,0
"348","Bennington-Vermont","Kings County-New Brunswick",2009,1,0,2009-01-01,182,6489,0
"349","Bennington-Vermont","Kings County-Nova Scotia",2015,1,0,2015-01-01,760,6561,0
"350","Bennington-Vermont","Kings County-Nova Scotia",2010,1,0,2010-01-01,392,6351,0
"351","Bennington-Vermont","Kings County-Nova Scotia",2014,1,0,2014-01-01,760,6531,0
"352","Bennington-Vermont","Kings County-Nova Scotia",2007,1,0,2007-01-01,20,6541,0
"353","Bennington-Vermont","Kings County-Nova Scotia",2006,1,0,2006-01-01,0,6561,0
"354","Bennington-Vermont","Kings County-Nova Scotia",2009,1,0,2009-01-01,182,6489,0
"355","Bennington-Vermont","Kings County-Nova Scotia",2013,1,0,2013-01-01,730,6505,0
"356","Bennington-Vermont","Kings County-Nova Scotia",2012,1,0,2012-01-01,674,6351,0
"357","Bennington-Vermont","Kings County-Nova Scotia",2008,1,0,2008-01-01,110,6471,0
"358","Bennington-Vermont","Kings County-Nova Scotia",2018,1,0,2018-01-01,760,6561,0
"359","Bennington-Vermont","Kings County-Nova Scotia",2017,1,0,2017-01-01,760,6561,0
"360","Bennington-Vermont","Kings County-Nova Scotia",2011,1,0,2011-01-01,464,6489,0
"361","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2006,1,0,2006-01-01,0,6561,0
"362","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2008,1,0,2008-01-01,110,6471,0
"363","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2010,1,0,2010-01-01,392,6351,0
"364","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2009,1,0,2009-01-01,182,6489,0
"365","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2007,1,0,2007-01-01,20,6541,0
"366","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2018,1,0,2018-01-01,760,6561,0
"367","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2013,1,0,2013-01-01,730,6505,0
"368","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2011,1,0,2011-01-01,464,6489,0
"369","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2012,1,0,2012-01-01,674,6351,0
"370","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2017,1,0,2017-01-01,760,6561,0
"371","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2015,1,0,2015-01-01,760,6561,0
"372","Bennington-Vermont","La Côte-De-Gaspé-Quebec",2014,1,0,2014-01-01,760,6531,0
"373","Bennington-Vermont","Lee-Virginia",2015,1,0,2015-01-01,760,6561,0
"374","Bennington-Vermont","Lee-Virginia",2018,1,0,2018-01-01,760,6561,0
"375","Bennington-Vermont","Lee-Virginia",2007,1,0,2007-01-01,20,6541,0
"376","Bennington-Vermont","Lee-Virginia",2006,1,0,2006-01-01,0,6561,0
"377","Bennington-Vermont","Lee-Virginia",2014,1,0,2014-01-01,760,6531,0
"378","Bennington-Vermont","Lee-Virginia",2009,1,0,2009-01-01,182,6489,0
"379","Bennington-Vermont","Lee-Virginia",2013,1,0,2013-01-01,730,6505,0
"380","Bennington-Vermont","Lee-Virginia",2017,1,0,2017-01-01,760,6561,0
"381","Bennington-Vermont","Lee-Virginia",2010,1,0,2010-01-01,392,6351,0
"382","Bennington-Vermont","Lee-Virginia",2011,1,0,2011-01-01,464,6489,0
"383","Bennington-Vermont","Lee-Virginia",2012,1,0,2012-01-01,674,6351,0
"384","Bennington-Vermont","Lee-Virginia",2008,1,0,2008-01-01,110,6471,0
"385","Bennington-Vermont","Letcher-Kentucky",2012,1,0,2012-01-01,674,6351,0
"386","Bennington-Vermont","Letcher-Kentucky",2013,1,0,2013-01-01,730,6505,0
"387","Bennington-Vermont","Letcher-Kentucky",2014,1,0,2014-01-01,760,6531,0
"388","Bennington-Vermont","Letcher-Kentucky",2007,1,0,2007-01-01,20,6541,0
"389","Bennington-Vermont","Letcher-Kentucky",2018,1,0,2018-01-01,760,6561,0
"390","Bennington-Vermont","Letcher-Kentucky",2009,1,0,2009-01-01,182,6489,0
"391","Bennington-Vermont","Letcher-Kentucky",2017,1,0,2017-01-01,760,6561,0
"392","Bennington-Vermont","Letcher-Kentucky",2008,1,0,2008-01-01,110,6471,0
"393","Bennington-Vermont","Letcher-Kentucky",2006,1,0,2006-01-01,0,6561,0
"394","Bennington-Vermont","Letcher-Kentucky",2011,1,0,2011-01-01,464,6489,0
"395","Bennington-Vermont","Letcher-Kentucky",2010,1,0,2010-01-01,392,6351,0
"396","Bennington-Vermont","Letcher-Kentucky",2015,1,0,2015-01-01,760,6561,0
"397","Bennington-Vermont","Lewis-Tennessee",2011,1,0,2011-01-01,464,6489,0
"398","Bennington-Vermont","Lewis-Tennessee",2007,1,0,2007-01-01,20,6541,0
"399","Bennington-Vermont","Lewis-Tennessee",2013,1,0,2013-01-01,730,6505,0
"400","Bennington-Vermont","Lewis-Tennessee",2017,1,0,2017-01-01,760,6561,0
"401","Bennington-Vermont","Lewis-Tennessee",2006,1,0,2006-01-01,0,6561,0
"402","Bennington-Vermont","Lewis-Tennessee",2010,1,0,2010-01-01,392,6351,0
"403","Bennington-Vermont","Lewis-Tennessee",2008,1,0,2008-01-01,110,6471,0
"404","Bennington-Vermont","Lewis-Tennessee",2009,1,0,2009-01-01,182,6489,0
"405","Bennington-Vermont","Lewis-Tennessee",2018,1,0,2018-01-01,760,6561,0
"406","Bennington-Vermont","Lewis-Tennessee",2015,1,0,2015-01-01,760,6561,0
"407","Bennington-Vermont","Lewis-Tennessee",2014,1,0,2014-01-01,760,6531,0
"408","Bennington-Vermont","Lewis-Tennessee",2012,1,0,2012-01-01,674,6351,0
"409","Bennington-Vermont","Luzerne-Pennsylvania",2012,1,0,2012-01-01,674,6351,0
"410","Bennington-Vermont","Luzerne-Pennsylvania",2014,1,0,2014-01-01,760,6531,0
"411","Bennington-Vermont","Luzerne-Pennsylvania",2009,1,0,2009-01-01,182,6489,0
"412","Bennington-Vermont","Luzerne-Pennsylvania",2007,1,0,2007-01-01,20,6541,0
"413","Bennington-Vermont","Luzerne-Pennsylvania",2006,1,0,2006-01-01,0,6561,0
"414","Bennington-Vermont","Luzerne-Pennsylvania",2018,1,0,2018-01-01,760,6561,0
"415","Bennington-Vermont","Luzerne-Pennsylvania",2011,1,0,2011-01-01,464,6489,0
"416","Bennington-Vermont","Luzerne-Pennsylvania",2008,1,0,2008-01-01,110,6471,0
"417","Bennington-Vermont","Luzerne-Pennsylvania",2015,1,0,2015-01-01,760,6561,0
"418","Bennington-Vermont","Luzerne-Pennsylvania",2010,1,0,2010-01-01,392,6351,0
"419","Bennington-Vermont","Luzerne-Pennsylvania",2013,1,0,2013-01-01,730,6505,0
"420","Bennington-Vermont","Luzerne-Pennsylvania",2017,1,0,2017-01-01,760,6561,0
"421","Bennington-Vermont","Marquette-Michigan",2018,1,0,2018-01-01,760,6561,0
"422","Bennington-Vermont","Marquette-Michigan",2009,1,0,2009-01-01,182,6489,0
"423","Bennington-Vermont","Marquette-Michigan",2007,1,0,2007-01-01,20,6541,0
"424","Bennington-Vermont","Marquette-Michigan",2010,1,0,2010-01-01,392,6351,0
"425","Bennington-Vermont","Marquette-Michigan",2015,1,0,2015-01-01,760,6561,0
"426","Bennington-Vermont","Marquette-Michigan",2006,1,0,2006-01-01,0,6561,0
"427","Bennington-Vermont","Marquette-Michigan",2011,1,0,2011-01-01,464,6489,0
"428","Bennington-Vermont","Marquette-Michigan",2008,1,0,2008-01-01,110,6471,0
"429","Bennington-Vermont","Marquette-Michigan",2012,1,0,2012-01-01,674,6351,0
"430","Bennington-Vermont","Marquette-Michigan",2017,1,0,2017-01-01,760,6561,0
"431","Bennington-Vermont","Marquette-Michigan",2014,1,0,2014-01-01,760,6531,0
"432","Bennington-Vermont","Marquette-Michigan",2013,1,0,2013-01-01,730,6505,0
"433","Bennington-Vermont","Maury-Tennessee",2011,1,0,2011-01-01,464,6489,0
"434","Bennington-Vermont","Maury-Tennessee",2015,1,0,2015-01-01,760,6561,0
"435","Bennington-Vermont","Maury-Tennessee",2012,1,0,2012-01-01,674,6351,0
"436","Bennington-Vermont","Maury-Tennessee",2014,1,0,2014-01-01,760,6531,0
"437","Bennington-Vermont","Maury-Tennessee",2018,1,0,2018-01-01,760,6561,0
"438","Bennington-Vermont","Maury-Tennessee",2008,1,0,2008-01-01,110,6471,0
"439","Bennington-Vermont","Maury-Tennessee",2017,1,0,2017-01-01,760,6561,0
"440","Bennington-Vermont","Maury-Tennessee",2007,1,0,2007-01-01,20,6541,0
"441","Bennington-Vermont","Maury-Tennessee",2013,1,0,2013-01-01,730,6505,0
"442","Bennington-Vermont","Maury-Tennessee",2006,1,0,2006-01-01,0,6561,0
"443","Bennington-Vermont","Maury-Tennessee",2010,1,0,2010-01-01,392,6351,0
"444","Bennington-Vermont","Maury-Tennessee",2009,1,0,2009-01-01,182,6489,0
"445","Bennington-Vermont","Middlesex-Massachusetts",2014,1,0,2014-01-01,760,6531,0
"446","Bennington-Vermont","Middlesex-Massachusetts",2011,1,0,2011-01-01,464,6489,0
"447","Bennington-Vermont","Middlesex-Massachusetts",2012,1,0,2012-01-01,674,6351,0
"448","Bennington-Vermont","Middlesex-Massachusetts",2015,1,0,2015-01-01,760,6561,0
"449","Bennington-Vermont","Middlesex-Massachusetts",2007,1,0,2007-01-01,20,6541,0
"450","Bennington-Vermont","Middlesex-Massachusetts",2018,1,0,2018-01-01,760,6561,0
"451","Bennington-Vermont","Middlesex-Massachusetts",2017,1,0,2017-01-01,760,6561,0
"452","Bennington-Vermont","Middlesex-Massachusetts",2009,1,0,2009-01-01,182,6489,0
"453","Bennington-Vermont","Middlesex-Massachusetts",2006,1,0,2006-01-01,0,6561,0
"454","Bennington-Vermont","Middlesex-Massachusetts",2008,1,0,2008-01-01,110,6471,0
"455","Bennington-Vermont","Middlesex-Massachusetts",2013,1,0,2013-01-01,730,6505,0
"456","Bennington-Vermont","Middlesex-Massachusetts",2010,1,0,2010-01-01,392,6351,0
"457","Bennington-Vermont","Monroe-Indiana",2006,1,0,2006-01-01,0,6561,0
"458","Bennington-Vermont","Monroe-Indiana",2012,1,0,2012-01-01,674,6351,0
"459","Bennington-Vermont","Monroe-Indiana",2013,1,0,2013-01-01,730,6505,0
"460","Bennington-Vermont","Monroe-Indiana",2009,1,0,2009-01-01,182,6489,0
"461","Bennington-Vermont","Monroe-Indiana",2015,1,0,2015-01-01,760,6561,0
"462","Bennington-Vermont","Monroe-Indiana",2007,1,0,2007-01-01,20,6541,0
"463","Bennington-Vermont","Monroe-Indiana",2011,1,0,2011-01-01,464,6489,0
"464","Bennington-Vermont","Monroe-Indiana",2008,1,0,2008-01-01,110,6471,0
"465","Bennington-Vermont","Monroe-Indiana",2014,1,0,2014-01-01,760,6531,0
"466","Bennington-Vermont","Monroe-Indiana",2018,1,0,2018-01-01,760,6561,0
"467","Bennington-Vermont","Monroe-Indiana",2010,1,0,2010-01-01,392,6351,0
"468","Bennington-Vermont","Monroe-Indiana",2017,1,0,2017-01-01,760,6561,0
"469","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2014,1,0,2014-01-01,760,6531,0
"470","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2007,1,0,2007-01-01,20,6541,0
"471","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2009,1,0,2009-01-01,182,6489,0
"472","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2012,1,0,2012-01-01,674,6351,0
"473","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2015,1,0,2015-01-01,760,6561,0
"474","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2010,1,0,2010-01-01,392,6351,0
"475","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2006,1,0,2006-01-01,0,6561,0
"476","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2008,1,0,2008-01-01,110,6471,0
"477","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2017,1,0,2017-01-01,760,6561,0
"478","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2013,1,0,2013-01-01,730,6505,0
"479","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2011,1,0,2011-01-01,464,6489,0
"480","Bennington-Vermont","Nipissing District (Part 1 Of)-Ontario",2018,1,0,2018-01-01,760,6561,0
"481","Bennington-Vermont","Ontonagon-Michigan",2006,1,0,2006-01-01,0,6561,0
"482","Bennington-Vermont","Ontonagon-Michigan",2018,1,0,2018-01-01,760,6561,0
"483","Bennington-Vermont","Ontonagon-Michigan",2007,1,0,2007-01-01,20,6541,0
"484","Bennington-Vermont","Ontonagon-Michigan",2011,1,0,2011-01-01,464,6489,0
"485","Bennington-Vermont","Ontonagon-Michigan",2017,1,0,2017-01-01,760,6561,0
"486","Bennington-Vermont","Ontonagon-Michigan",2008,1,0,2008-01-01,110,6471,0
"487","Bennington-Vermont","Ontonagon-Michigan",2010,1,0,2010-01-01,392,6351,0
"488","Bennington-Vermont","Ontonagon-Michigan",2013,1,0,2013-01-01,730,6505,0
"489","Bennington-Vermont","Ontonagon-Michigan",2009,1,0,2009-01-01,182,6489,0
"490","Bennington-Vermont","Ontonagon-Michigan",2014,1,0,2014-01-01,760,6531,0
"491","Bennington-Vermont","Ontonagon-Michigan",2012,1,0,2012-01-01,674,6351,0
"492","Bennington-Vermont","Ontonagon-Michigan",2015,1,0,2015-01-01,760,6561,0
"493","Bennington-Vermont","Orange-New York",2010,1,0,2010-01-01,392,6351,0
"494","Bennington-Vermont","Orange-New York",2006,1,0,2006-01-01,0,6561,0
"495","Bennington-Vermont","Orange-New York",2008,1,0,2008-01-01,110,6471,0
"496","Bennington-Vermont","Orange-New York",2012,1,0,2012-01-01,674,6351,0
"497","Bennington-Vermont","Orange-New York",2017,1,0,2017-01-01,760,6561,0
"498","Bennington-Vermont","Orange-New York",2018,1,0,2018-01-01,760,6561,0
"499","Bennington-Vermont","Orange-New York",2015,1,0,2015-01-01,760,6561,0
"500","Bennington-Vermont","Orange-New York",2013,1,0,2013-01-01,730,6505,0
"501","Bennington-Vermont","Orange-New York",2011,1,0,2011-01-01,464,6489,0
"502","Bennington-Vermont","Orange-New York",2009,1,0,2009-01-01,182,6489,0
"503","Bennington-Vermont","Orange-New York",2014,1,0,2014-01-01,760,6531,0
"504","Bennington-Vermont","Orange-New York",2007,1,0,2007-01-01,20,6541,0
"505","Bennington-Vermont","Oxford-Maine",2011,1,0,2011-01-01,464,6489,0
"506","Bennington-Vermont","Oxford-Maine",2006,1,0,2006-01-01,0,6561,0
"507","Bennington-Vermont","Oxford-Maine",2017,1,0,2017-01-01,760,6561,0
"508","Bennington-Vermont","Oxford-Maine",2014,1,0,2014-01-01,760,6531,0
"509","Bennington-Vermont","Oxford-Maine",2015,1,0,2015-01-01,760,6561,0
"510","Bennington-Vermont","Oxford-Maine",2009,1,0,2009-01-01,182,6489,0
"511","Bennington-Vermont","Oxford-Maine",2010,1,0,2010-01-01,392,6351,0
"512","Bennington-Vermont","Oxford-Maine",2008,1,0,2008-01-01,110,6471,0
"513","Bennington-Vermont","Oxford-Maine",2018,1,0,2018-01-01,760,6561,0
"514","Bennington-Vermont","Oxford-Maine",2007,1,0,2007-01-01,20,6541,0
"515","Bennington-Vermont","Oxford-Maine",2013,1,0,2013-01-01,730,6505,0
"516","Bennington-Vermont","Oxford-Maine",2012,1,0,2012-01-01,674,6351,0
"517","Bennington-Vermont","Pulaski-Kentucky",2012,1,0,2012-01-01,674,6351,0
"518","Bennington-Vermont","Pulaski-Kentucky",2007,1,0,2007-01-01,20,6541,0
"519","Bennington-Vermont","Pulaski-Kentucky",2008,1,0,2008-01-01,110,6471,0
"520","Bennington-Vermont","Pulaski-Kentucky",2018,1,0,2018-01-01,760,6561,0
"521","Bennington-Vermont","Pulaski-Kentucky",2014,1,0,2014-01-01,760,6531,0
"522","Bennington-Vermont","Pulaski-Kentucky",2017,1,0,2017-01-01,760,6561,0
"523","Bennington-Vermont","Pulaski-Kentucky",2006,1,0,2006-01-01,0,6561,0
"524","Bennington-Vermont","Pulaski-Kentucky",2009,1,0,2009-01-01,182,6489,0
"525","Bennington-Vermont","Pulaski-Kentucky",2015,1,0,2015-01-01,760,6561,0
"526","Bennington-Vermont","Pulaski-Kentucky",2011,1,0,2011-01-01,464,6489,0
"527","Bennington-Vermont","Pulaski-Kentucky",2010,1,0,2010-01-01,392,6351,0
"528","Bennington-Vermont","Pulaski-Kentucky",2013,1,0,2013-01-01,730,6505,0
"529","Bennington-Vermont","Putnam-New York",2013,1,0,2013-01-01,730,6505,0
"530","Bennington-Vermont","Putnam-New York",2015,1,0,2015-01-01,760,6561,0
"531","Bennington-Vermont","Putnam-New York",2018,1,0,2018-01-01,760,6561,0
"532","Bennington-Vermont","Putnam-New York",2014,1,0,2014-01-01,760,6531,0
"533","Bennington-Vermont","Putnam-New York",2017,1,0,2017-01-01,760,6561,0
"534","Bennington-Vermont","Putnam-New York",2007,1,0,2007-01-01,20,6541,0
"535","Bennington-Vermont","Putnam-New York",2009,1,0,2009-01-01,182,6489,0
"536","Bennington-Vermont","Putnam-New York",2012,1,0,2012-01-01,674,6351,0
"537","Bennington-Vermont","Putnam-New York",2006,1,0,2006-01-01,0,6561,0
"538","Bennington-Vermont","Putnam-New York",2011,1,0,2011-01-01,464,6489,0
"539","Bennington-Vermont","Putnam-New York",2008,1,0,2008-01-01,110,6471,0
"540","Bennington-Vermont","Putnam-New York",2010,1,0,2010-01-01,392,6351,0
"541","Bennington-Vermont","Roanoke-Virginia",2006,1,0,2006-01-01,0,6561,0
"542","Bennington-Vermont","Roanoke-Virginia",2015,1,0,2015-01-01,760,6561,0
"543","Bennington-Vermont","Roanoke-Virginia",2010,1,0,2010-01-01,392,6351,0
"544","Bennington-Vermont","Roanoke-Virginia",2017,1,0,2017-01-01,760,6561,0
"545","Bennington-Vermont","Roanoke-Virginia",2014,1,0,2014-01-01,760,6531,0
"546","Bennington-Vermont","Roanoke-Virginia",2012,1,0,2012-01-01,674,6351,0
"547","Bennington-Vermont","Roanoke-Virginia",2011,1,0,2011-01-01,464,6489,0
"548","Bennington-Vermont","Roanoke-Virginia",2013,1,0,2013-01-01,730,6505,0
"549","Bennington-Vermont","Roanoke-Virginia",2007,1,0,2007-01-01,20,6541,0
"550","Bennington-Vermont","Roanoke-Virginia",2009,1,0,2009-01-01,182,6489,0
"551","Bennington-Vermont","Roanoke-Virginia",2018,1,0,2018-01-01,760,6561,0
"552","Bennington-Vermont","Roanoke-Virginia",2008,1,0,2008-01-01,110,6471,0
"553","Bennington-Vermont","Rockcastle-Kentucky",2015,1,0,2015-01-01,760,6561,0
"554","Bennington-Vermont","Rockcastle-Kentucky",2008,1,0,2008-01-01,110,6471,0
"555","Bennington-Vermont","Rockcastle-Kentucky",2018,1,0,2018-01-01,760,6561,0
