GC,title,url,lat,lon,country,province.state,county,numfinds,numpage
GC843TA,I'llTakeMineontheRocks,NA,34.5050333333333,-84.3778666666667,UnitedStates,Alabama,DeKalbCounty,27,NA
GC84KZ9,BackOfTheBearCave,NA,NA,NA,NA,NA,NA,NA,NA
GC84YYQ,RedRockVulcanTrail-ValleyViewMine,NA,NA,NA,NA,NA,NA,NA,NA
GC85N26,RootballCave,NA,NA,NA,NA,NA,NA,NA,NA
GC85Z4W,"Tom,BertandWilliam'sCave",NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GC86085,"Becauseyou'remineIW...t..L...",NA,38.6399833333333,-120.69065,UnitedStates,California,SacramentoCounty,25,NA
GC860D9,CARL11-#4Coal:ChesterMine,NA,49.7529333333333,-111.149416666667,Canada,Alberta,DivisionNo.2Lethbridge,8,NA
GC863D5,CCSP:Sitton'sCave,NA,34.8594833333333,-84.5147,UnitedStates,Georgia,DadeCounty,9,NA
GC86EGW,VanaldenCaveTrail,NA,34.13435,-117.436833333333,UnitedStates,California,LosAngelesCounty,10,NA
GC8717,CaveMan,NA,37.0757166666667,-120.501333333333,UnitedStates,California,SantaClaraCounty,65,NA
GC87JND,CoyoteCave,NA,34.41505,-116.809966666667,UnitedStates,California,SanBernardinoCounty,1,NA
GC87R7B,BruleMine,NA,41.8454,-102.313633333333,UnitedStates,Nebraska,ScottsBluffCounty,9,NA
GC88EFQ,GladyouCave,NA,50.7629,-110.500016666667,Canada,Alberta,DivisionNo.2Lethbridge,18,NA
GC88TB0,SweetChildO'Mine,NA,NA,NA,NA,NA,NA,NA,NA
GC88WRD,inacave,NA,33.5451,-116.253566666667,UnitedStates,California,OrangeCounty,1,NA
GC89P27,RumRunners(Smugglers)Cave,NA,NA,NA,NA,NA,NA,NA,NA
GC89PQ1,LaRueMinePitLanding,NA,47.3876,-92.8443833333333,UnitedStates,Minnesota,ItascaCounty,7,NA
GC8ARQG,NashFarm:TreeCave,NA,33.45715,-83.7138,UnitedStates,Georgia,HenryCounty,2,NA
GC8AXJG,Lifestagesofacave.,NA,41.2536,-95.9943333333333,UnitedStates,Nebraska,DouglasCounty,14,NA
GC8B3CA,OnthewaytoSundownorIndianCave?,NA,47.5148666666667,-122.4589,UnitedStates,Washington,GraysHarborCounty,1,NA
GC8C5VV,ThePointofaCave,NA,44.9305666666667,-86.8276166666667,UnitedStates,Wisconsin,DoorCounty,16,NA
GC8C6,OregonMineCache,NA,34.9572833333333,-115.151233333333,UnitedStates,California,SanBernardinoCounty,55,NA
GC8CX44,CaveSpringsEarthcache,NA,34.9080666666667,-84.0402666666667,UnitedStates,Alabama,JacksonCounty,3,NA
GC8CYPX,Mason'sLogCave,NA,47.3860333333333,-122.391733333333,UnitedStates,Washington,GraysHarborCounty,3,NA
GC8DA3J,TinMineTrail,NA,47.5570333333333,-121.206183333333,UnitedStates,Washington,KitsapCounty,3,NA
GC8DB1,GHOSTMINE,NA,37.0223,-120.304816666667,UnitedStates,California,SantaClaraCounty,140,NA
GC8DJND,ToTheBatCave!,NA,29.452,-98.3343333333333,UnitedStates,Texas,UvaldeCounty,12,NA
GC8DK37,CaveOfWonders,NA,NA,NA,NA,NA,NA,NA,NA
GC8E3EJ,CaveTrick-or-Treat#4,NA,47.6717833333333,-116.719133333333,UnitedStates,Washington,SpokaneCounty,10,NA
GC8E98C,WelcometoCaveSpring,NA,34.1081666666667,-84.6644,UnitedStates,Georgia,FloydCounty,159,NA
GC8EKTF,TrailtoBigCave,NA,NA,NA,NA,NA,NA,NA,NA
GC8F3TZ,Mine!Mine!Mine!,NA,37.6129,-121.902083333333,UnitedStates,California,AlamedaCounty,10,NA
GC8FNNA,TheCave,NA,37.56605,-120.312766666667,UnitedStates,California,AlamedaCounty,1,NA
GC8FPKM,Mr.BoyAgVillePaCaveNutMarkRuthNorthDakota,NA,38.9513,-76.5921666666667,UnitedStates,Virginia,FairfaxCounty,4,NA
GC8G0K8,BearCave,NA,48.8843333333333,-117.403316666667,UnitedStates,Washington,FerryCounty,1,NA
GC8G49A,CoalMineConnection,NA,47.5287833333333,-120.144883333333,UnitedStates,Washington,KingCounty,18,NA
GC8HHC9,WelcometotheDiamondMine,NA,41.5404666666667,-92.1772833333333,UnitedStates,Iowa,DallasCounty,13,NA
GC8HHJE,CrookedSilverMineTrail-MineView,NA,38.8028833333333,-119.418066666667,UnitedStates,California,ElDoradoCounty,3,NA
GC8HNNH,CaveMountainSaddle,NA,35.05865,-115.673466666667,UnitedStates,California,SanBernardinoCounty,1,NA
GC8J0BW,CaveSprings,NA,NA,NA,NA,NA,NA,NA,NA
GC8J20D,DassieCave,NA,47.6305666666667,-121.655716666667,UnitedStates,Washington,KingCounty,28,NA
GC8JRV2,ClanoftheCaveBears,NA,38.2503833333333,-121.054866666667,UnitedStates,California,MarinCounty,4,NA
GC8JXQ1,"TexasGhostTowns-CaveCreekTexas",NA,NA,NA,NA,NA,NA,NA,NA
GC8JZ7H,CliffCaveCache,NA,33.9201,-116.818133333333,UnitedStates,California,RiversideCounty,1,NA
GC8K8R2,NationalParksArrowheadGeoArt#62-WindCave,NA,NA,NA,NA,NA,NA,NA,NA
GC8K9ZB,LittleCliffCaveCache,NA,33.92095,-116.816366666667,UnitedStates,California,RiversideCounty,1,NA
GC8KV9Y,"Downdowndown....mineminemine!",NA,34.9841333333333,-115.643883333333,UnitedStates,California,SanBernardinoCounty,1,NA
GC8M1GD,BatCave,NA,NA,NA,NA,NA,NA,NA,NA
GC8MCAA,WhatanErieCoalMine-HiddenHistorySeries,NA,40.65865,-88.4055,UnitedStates,Illinois,TazewellCounty,7,NA
GC8N73N,GreenhornCave,NA,NA,NA,NA,NA,NA,NA,NA
GC8ND3D,CaveWithAView,NA,43.8076166666667,-90.8041166666667,UnitedStates,Wisconsin,LaCrosseCounty,4,NA
GC915C,MerryChristmasMineHill,NA,42.8613833333333,-89.8283833333333,UnitedStates,Wisconsin,IowaCounty,262,NA
GC915C,MerryChristmasMineHill,NA,42.8613833333333,-89.8283833333333,UnitedStates,Wisconsin,IowaCounty,262,NA
GC91D3,SearrylsCaveCache,NA,42.2174833333333,-89.0916333333333,UnitedStates,Iowa,JonesCounty,55,NA
GC942B,minethetides,NA,47.3164666666667,-121.467133333333,UnitedStates,Washington,PierceCounty,2,NA
GC9677,NaturalTrapCave,NA,44.9733166666667,-107.80705,UnitedStates,Wyoming,BigHornCounty,13,NA
GC973,PickelJarMudCave,NA,32.9255833333333,-115.808816666667,UnitedStates,California,SanDiegoCounty,5,NA
GC991B,TheCaveofCaerbannog,NA,46.3004833333333,-118.640116666667,UnitedStates,Washington,BentonCounty,32,NA
GC9D60,TiredofUnionMine,NA,38.6502,-119.16685,UnitedStates,California,ElDoradoCounty,20,NA
GC9E96,Mr.Barnett'sOpalMine,NA,35.4136833333333,-116.05335,UnitedStates,California,KernCounty,86,NA
GCA195,ThemineontheroadtoMelones,NA,38.01595,-119.496683333333,UnitedStates,California,CalaverasCounty,112,NA
GCAEBD,SWAMPRATRETREAT,NA,NA,NA,NA,NA,NA,NA,NA
GCB4FA,AllMine,NA,50.93465,-114.83025,Canada,Alberta,DivisionNo.15Canmore,51,NA
GCB8D5,ShawneeParkGoldMine(v5),NA,33.0459333333333,-95.307,UnitedStates,Texas,CollinCounty,135,NA
GCB9D4,MineCreekCache,NA,38.1360166666667,-93.2692166666667,UnitedStates,Kansas,LinnCounty,222,NA
GCBC5,CopperMine**NEWSPOT**,NA,33.0817833333333,-116.7923,UnitedStates,California,SanDiegoCounty,42,NA
GCBCB2,KingSolomon'sMine,NA,38.3300166666667,-75.53215,UnitedStates,Maryland,CalvertCounty,114,NA
GCBDB,BerthaPeakMine,NA,34.2838166666667,-115.100433333333,UnitedStates,California,SanBernardinoCounty,27,NA
GCC01D,MalibuCave,NA,34.0806666666667,-117.25075,UnitedStates,California,LosAngelesCounty,29,NA
GCC2,AzucarMineOffset,NA,34.77745,-115.18335,UnitedStates,California,SanBernardinoCounty,463,NA
GCC5EA,PenningtonMineVirtualCache,NA,34.6889,-97.3373833333333,UnitedStates,Oklahoma,ComancheCounty,123,NA
GCC7DF,LandMine2003Cache,NA,34.94275,-115.157766666667,UnitedStates,California,SanBernardinoCounty,173,NA
GCCA63,StyxMine,NA,34.71095,-97.2441166666667,UnitedStates,Oklahoma,ComancheCounty,51,NA
GCCB32,IngsMineTicTacToe,NA,50.8719333333333,-113.24865,Canada,Alberta,DivisionNo.15Canmore,179,NA
GCCC7B,IsThatcherCacheorMine?,NA,45.20095,-91.8761166666667,UnitedStates,Wisconsin,DunnCounty,20,NA
GCD2A4,BigHornMine&StampMill,NA,34.3564166666667,-116.255316666667,UnitedStates,California,LosAngelesCounty,71,NA
GCD634,TheMusicCave,NA,NA,NA,NA,NA,NA,NA,NA
GCD660,LonghornCaveCacheakaStonehenge,NA,30.6857,-97.6457,UnitedStates,Texas,BurnetCounty,44,NA
GCD6FD,WalkerMine,NA,40.65225,-121.5774,UnitedStates,California,ShastaCounty,42,NA
GCD9EB,TheRoofofMyCave,NA,47.8559166666667,-121.794766666667,UnitedStates,Washington,SnohomishCounty,282,NA
GCDA60,TwoHoleMine,NA,34.3088166666667,-115.351733333333,UnitedStates,California,SanBernardinoCounty,22,NA
GCE070,Smuggler'sCave,NA,32.6359833333333,-115.90755,UnitedStates,California,ImperialCounty,67,NA
GCE3DA,Blackhawk,NA,34.35365,-115.2006,UnitedStates,California,SanBernardinoCounty,7,NA
GCEFC5,WhiteRiverCave,NA,34.0345833333333,-84.9879166666667,UnitedStates,Georgia,PolkCounty,59,NA
GCF263,GovernorMine,NA,34.5082833333333,-117.794533333333,UnitedStates,California,LosAngelesCounty,119,NA
GCF66E,ThisLittleLightofMine,NA,45.6474833333333,-120.902316666667,UnitedStates,Washington,KlickitatCounty,187,NA
GCFA2B,Cave-aphobicCache,NA,33.5854666666667,-114.099033333333,UnitedStates,California,RiversideCounty,25,NA
GCFAB1,BentoniteMine,NA,34.0094666666667,-87.71085,UnitedStates,Mississippi,MonroeCounty,0,NA
GCFB92,BearCaveCreek,NA,44.9510333333333,-90.6025333333333,UnitedStates,Wisconsin,ChippewaCounty,57,NA
GCG0ME,MelonesMineandViewCache,NA,38.0086,-119.489516666667,UnitedStates,California,CalaverasCounty,32,NA
GCG2B2,Trestle,NA,33.5177166666667,-114.322566666667,UnitedStates,California,RiversideCounty,27,NA
GCG6BQ,It'sMINE!,NA,39.5731,-119.376783333333,UnitedStates,California,SierraCounty,114,NA
GCG6GY,ICECAVEEXCURSION,NA,41.7960666666667,-107.108916666667,UnitedStates,Wyoming,SweetwaterCounty,30,NA
GCG8QJ,Workingthemine,NA,37.547,-120.43045,UnitedStates,California,AlamedaCounty,8,NA
GCG8R0,IceCave,NA,43.8792333333333,-102.084333333333,UnitedStates,SouthDakota,PenningtonCounty,111,NA
GCG91D,MineTheGap,NA,37.6038833333333,-120.338283333333,UnitedStates,California,AlamedaCounty,239,NA
GCG91E,Notmine,NA,47.8483333333333,-122.899333333333,UnitedStates,Washington,JeffersonCounty,1,NA
GCGAJ5,DeadBugCache,NA,33.7510833333333,-115.28265,UnitedStates,California,RiversideCounty,73,NA
GCGAVX,GeoCacheCaveStash,NA,45.9600666666667,-120.342333333333,UnitedStates,Washington,SkamaniaCounty,166,NA
GCGEFQ,MARYKAYMINE,NA,48.40235,-116.47895,UnitedStates,Washington,StevensCounty,47,NA
GCGF63,TheLostMine,NA,51.0561666666667,-113.9272,Canada,Alberta,DivisionNo.6Calgary,51,NA
GCGF8W,ThreeLevelIceCave,NA,41.3922166666667,-120.33235,UnitedStates,California,SiskiyouCounty,83,NA
GCGG94,BatCave,NA,34.24935,-115.293183333333,UnitedStates,California,SanBernardinoCounty,87,NA
GCGMJY,AnsweredPrayers,NA,32.1943833333333,-83.86985,UnitedStates,Georgia,MaconCounty,693,NA
GCGPZW,BigRockWaveCave,NA,34.0399333333333,-117.3873,UnitedStates,California,LosAngelesCounty,73,NA
GCGQB0,AvilaBeachCave,NA,35.1742666666667,-119.2831,UnitedStates,California,SanLuisObispoCounty,5,NA
GCGTK0,TieOneOnisBackinBusiness!,NA,34.1309666666667,-83.4790666666667,UnitedStates,Georgia,CherokeeCounty,226,NA
GCGTVC,TheGoldMine,NA,32.7572833333333,-84.1362666666667,UnitedStates,Alabama,TallapoosaCounty,45,NA
GCGVCW,ThisLittlelightofmine,NA,37.0471333333333,-121.951516666667,UnitedStates,California,SantaCruzCounty,124,NA
GCGYE5,ScrantonMineLocation,NA,47.4293833333333,-91.0437166666667,UnitedStates,Minnesota,St.LouisCounty,23,NA
GCH0J3,0ldminesite,NA,39.8265,-120.802016666667,UnitedStates,California,PlumasCounty,12,NA
GCH1F1,PegLegMineMineMine,NA,32.7356833333333,-115.13895,UnitedStates,California,SanDiegoCounty,76,NA
GCH33H,PaliCave,NA,34.0813333333333,-117.43395,UnitedStates,California,LosAngelesCounty,56,NA
GCH36W,TheLog'sCaveCache,NA,48.9272666666667,-56.0933333333333,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,93,NA
GCH58G,MartenCreek-MineSite,NA,48.1037666666667,-120.378116666667,UnitedStates,Washington,SnohomishCounty,13,NA
GCHB42,ThisLittleCacheofMine,NA,33.8433666666667,-116.003483333333,UnitedStates,California,OrangeCounty,420,NA
GCHBP9,MotoquaCave,NA,37.2810666666667,-112.021066666667,UnitedStates,Utah,WashingtonCounty,2,NA
GCHD9F,GeorgiaGoldMine,NA,33.6996333333333,-81.74785,UnitedStates,Georgia,LincolnCounty,107,NA
GCHDZ7,MineAuBreton(MosesAustinTomb),NA,37.93815,-89.2107666666667,UnitedStates,Missouri,WashingtonCounty,294,NA
GCHE3K,NotMineAnymore,NA,32.8238666666667,-115.8635,UnitedStates,California,SanDiegoCounty,37,NA
GCHENZ,CoalMineStash,NA,35.2122333333333,-93.7469166666667,UnitedStates,Arkansas,SebastianCounty,136,NA
GCHF0G,MineAllMine,NA,33.3075333333333,-85.1446666666667,UnitedStates,Alabama,ShelbyCounty,67,NA
GCHFG7,CavetoNowhere,NA,35.0493833333333,-115.108916666667,UnitedStates,California,SanBernardinoCounty,140,NA
GCHFM7,SanCristobalMineCache,NA,37.1781833333333,-120.1532,UnitedStates,California,SantaClaraCounty,47,NA
GCHJ9K,PaintedChumashCave,NA,34.5043166666667,-118.21245,UnitedStates,California,SantaBarbaraCounty,34,NA
GCHKHX,PencilMine,NA,47.0467833333333,-121.09915,UnitedStates,Washington,ThurstonCounty,130,NA
GCHKPW,IncredibleHulkorTheLeanMeanMineMachine,NA,35.95825,-94.6045333333333,UnitedStates,Oklahoma,WagonerCounty,23,NA
GCHKXQ,McCloudMineCache,NA,36.1513,-116.115183333333,UnitedStates,California,InyoCounty,35,NA
GCHMR1,Mine?Mine?Mine?,NA,34.4898833333333,-117.77895,UnitedStates,California,LosAngelesCounty,85,NA
GCHN0N,MineShaft,NA,34.3734833333333,-117.909183333333,UnitedStates,California,LosAngelesCounty,12,NA
GCHNAM,TheCave,NA,34.5359333333333,-92.9719166666667,UnitedStates,Arkansas,GarlandCounty,19,NA
GCHP0M,YourTreehouseorMine?,NA,33.9844,-116.23145,UnitedStates,California,SanBernardinoCounty,22,NA
GCHPNF,"IsliponaRockIslipinaCaveIslipattheTop",NA,34.3451,-116.160266666667,UnitedStates,California,LosAngelesCounty,62,NA
GCHQ1E,CoalMineCache,NA,35.3191,-92.2040833333333,UnitedStates,Arkansas,LoganCounty,22,NA
GCHR5G,DumontGoldMine/SaltHills,NA,35.635,-115.7238,UnitedStates,California,SanBernardinoCounty,62,NA
GCHXFJ,KohlMine,NA,37.6737166666667,-120.965933333333,UnitedStates,California,StanislausCounty,33,NA
GCHYWK,CaveRiverValley,NA,38.6899166666667,-85.74465,UnitedStates,Indiana,WashingtonCounty,124,NA
GCHYXZ,TheMysteryoftheDug-OutMine,NA,33.62915,-99.1713833333333,UnitedStates,Texas,DickensCounty,110,NA
GCHZC7,"collierspring..twincreekmineareaarkansas",NA,34.4989,-92.4319,UnitedStates,Arkansas,MontgomeryCounty,50,NA
GCHZGT,"BeMineValentine",NA,32.8293166666667,-96.8201166666667,UnitedStates,Texas,TarrantCounty,31,NA
GCJ06V,GrandTourofElflandPrimalCave,NA,37.1699333333333,-118.219233333333,UnitedStates,California,MaderaCounty,37,NA
GCJ1KC,MineOverMatter,NA,39.8278333333333,-120.434433333333,UnitedStates,California,ButteCounty,9,NA
GCJ1WC,WillYouBeMine?,NA,34.2370666666667,-117.201633333333,UnitedStates,California,VenturaCounty,17,NA
GCJ1X1,BeMine#1-Lionheart,NA,34.25165,-117.324166666667,UnitedStates,California,VenturaCounty,3,NA
GCJ1X7,BeMine#2-HeartbreakRidge,NA,34.2354666666667,-117.200516666667,UnitedStates,California,VenturaCounty,57,NA
GCJ1XE,BeMine#3-Fillmeupwithyourlove,NA,34.2483,-117.17465,UnitedStates,California,VenturaCounty,14,NA
GCJ1XJ,BeMine#4-Myheartisonfire,NA,34.2494833333333,-117.176883333333,UnitedStates,California,VenturaCounty,15,NA
GCJ1XM,BeMine#5-SunnyDays,NA,34.2772333333333,-117.1893,UnitedStates,California,VenturaCounty,33,NA
GCJ26R,BeMine#6-Youcrackmeup,NA,34.2839666666667,-117.317283333333,UnitedStates,California,VenturaCounty,72,NA
GCJ27R,MicroCaveDwellersOfChinoHills,NA,33.96485,-116.264166666667,UnitedStates,California,SanBernardinoCounty,68,NA
GCJ66J,BeMine#1-Lionsheart,NA,34.2705666666667,-117.346133333333,UnitedStates,California,VenturaCounty,37,NA
GCJ7T7,Pluto'sCave,NA,41.5677333333333,-121.71725,UnitedStates,California,SiskiyouCounty,202,NA
GCJ88F,FremontChiefMine#2,NA,35.2159166666667,-116.504233333333,UnitedStates,California,SanBernardinoCounty,57,NA
GCJ9FA,BeMine,NA,34.3431166666667,-115.002116666667,UnitedStates,California,SanBernardinoCounty,44,NA
GCJAFD,BlackHillsMines#2(IngersollMine),NA,43.9098333333333,-102.54615,UnitedStates,SouthDakota,PenningtonCounty,176,NA
GCJJ3F,DeadlockVictimatFountainCave,NA,44.9341333333333,-92.8944666666667,UnitedStates,Minnesota,RamseyCounty,4,NA
GCJJ7E,WhiteCave,NA,47.5513,-51.0847166666667,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,91,NA
GCJJ7E,WhiteCave,NA,47.5513,-51.0847166666667,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,91,NA
GCJM9J,SODASPARMINECACHE,NA,43.8593,-102.617516666667,UnitedStates,SouthDakota,PenningtonCounty,156,NA
GCJN8T,ACometinaCave,NA,47.6501666666667,-121.81005,UnitedStates,Washington,KingCounty,77,NA
GCJNV9,BatCave,NA,34.0975333333333,-117.263816666667,UnitedStates,California,LosAngelesCounty,19,NA
GCJPK8,ThisCacheisMine,NA,37.94,-121.341666666667,UnitedStates,California,MarinCounty,58,NA
GCJQMN,TheCaveOfTheCache,NA,37.4509166666667,-121.858583333333,UnitedStates,California,SantaClaraCounty,68,NA
GCJQPE,MountainLoopMine,NA,48.0713333333333,-120.3489,UnitedStates,Washington,SnohomishCounty,216,NA
GCJR2P,Caleb'sothercave,NA,34.7371666666667,-85.44815,UnitedStates,Alabama,MadisonCounty,124,NA
GCJR9C,RockCaveCache,NA,39.8824666666667,-120.84395,UnitedStates,California,PlumasCounty,5,NA
GCJT31,CadominCave,NA,53.00125,-116.6515,Canada,Alberta,DivisionNo.14Hinton,0,NA
GCJV9Z,MakemineaV-8,NA,36.8200666666667,-118.209883333333,UnitedStates,California,FresnoCounty,14,NA
GCJX55,TrinityMine,NA,48.0723833333333,-119.1502,UnitedStates,Washington,ChelanCounty,138,NA
GCJXDT,DamonMine,NA,47.6988833333333,-120.472216666667,UnitedStates,Washington,KingCounty,15,NA
GCK197,MammothConsolidatedMine,NA,37.5950166666667,-117.011433333333,UnitedStates,California,MonoCounty,4,NA
GCK2EM,WizOut'sCave,NA,42.7565166666667,-88.4199333333333,UnitedStates,Wisconsin,GreenCounty,9,NA
GCK4PM,SierraMine,NA,38.05125,-118.819033333333,UnitedStates,California,MonoCounty,86,NA
GCK5YR,TheCaveStore,NA,32.8493,-116.729666666667,UnitedStates,California,SanDiegoCounty,16,NA
GCK7KQ,OhBeeCave!,NA,30.3358166666667,-96.0301333333333,UnitedStates,Texas,TravisCounty,22,NA
GCK82Y,SandCave,NA,37.5024666666667,-87.353,UnitedStates,Illinois,PopeCounty,88,NA
GCK8W3,BoneCave2,NA,39.6913333333333,-77.2116833333333,UnitedStates,Maryland,AlleganyCounty,38,NA
GCK9M5,CaveofBooks,NA,30.10285,-96.7340833333333,UnitedStates,Texas,BastropCounty,346,NA
GCKC5W,GeraldWalkerWasAFriendOfMine,NA,32.9785666666667,-95.4060333333333,UnitedStates,Texas,DallasCounty,189,NA
GCKD4K,ADriveintheWoods#3–Minecreek,NA,47.4043666666667,-120.36335,UnitedStates,Washington,KingCounty,15,NA
GCKDJ7,MartisCaveCache,NA,39.3276166666667,-119.887966666667,UnitedStates,California,NevadaCounty,108,NA
GCKE6B,TheCaveRevisited,NA,34.5360333333333,-92.9720666666667,UnitedStates,Arkansas,GarlandCounty,18,NA
GCKFK1,BattleofMineCreek,NA,38.1340833333333,-93.28685,UnitedStates,Kansas,LinnCounty,53,NA
GCKJMQ,ThatRATOfofMINE,NA,34.3750833333333,-115.246566666667,UnitedStates,California,SanBernardinoCounty,3,NA
GCKNDX,SayLeenMineCache,NA,36.4429,-116.385533333333,UnitedStates,California,InyoCounty,49,NA
GCKNQ9,CaveHillsCache,NA,45.84125,-102.5243,UnitedStates,SouthDakota,HardingCounty,56,NA
GCKTAE,KollyWobbels#20TheCaveofTheClanBear,NA,38.8746166666667,-119.807983333333,UnitedStates,California,ElDoradoCounty,3,NA
GCKW7W,LimeStoneMine,NA,32.7500666666667,-115.8604,UnitedStates,California,SanDiegoCounty,42,NA
GCM0RW,SPERRY-IVERSONMINE,NA,48.0743666666667,-120.405133333333,UnitedStates,Washington,SnohomishCounty,327,NA
GCM162,Corina'sCave,NA,38.2339,-119.084333333333,UnitedStates,California,AmadorCounty,37,NA
GCM35A,MineHole,NA,35.6865166666667,-92.2140333333333,UnitedStates,Arkansas,FranklinCounty,52,NA
GCM361,CanisteoMineSite,NA,47.29915,-92.5808166666667,UnitedStates,Minnesota,ItascaCounty,35,NA
GCM4F9,Thislandismine,NA,33.7435,-116.002916666667,UnitedStates,California,OrangeCounty,39,NA
GCM6CG,OLDGYPSUMMINEBYNOTHCOUNTYDESERTRATS,NA,33.0393833333333,-115.96975,UnitedStates,California,ImperialCounty,89,NA
GCM8CN,TheGermanCave,NA,38.9730333333333,-97.1239,UnitedStates,Kansas,RussellCounty,244,NA
GCM9R8,Stickman'sChildofMine,NA,40.7387166666667,-121.004066666667,UnitedStates,California,TrinityCounty,218,NA
GCMC2E,CaveMansHome,NA,39.4802333333333,-76.6376,UnitedStates,Maryland,FrederickCounty,229,NA
GCMDTM,CaveMountainChallenge,NA,35.0709333333333,-115.676483333333,UnitedStates,California,SanBernardinoCounty,17,NA
GCMEAE,"DruidTrainingExercise1:TheWoodenCave",NA,47.8549333333333,-120.0372,UnitedStates,Washington,SnohomishCounty,96,NA
GCMEHC,AbovetheMine,NA,37.2010166666667,-120.12135,UnitedStates,California,SantaClaraCounty,211,NA
GCMF2Z,LonesomeCaveOverlook,NA,34.9427833333333,-100.360933333333,UnitedStates,Texas,RandallCounty,80,NA
GCMFF9,Grim'sDisasterCave,NA,33.6128833333333,-115.731366666667,UnitedStates,California,RiversideCounty,1,NA
GCMGNG,LANDMINE,NA,34.19275,-118.76435,UnitedStates,California,VenturaCounty,72,NA
GCMKA9,LakeSereneMine,NA,47.79295,-120.427833333333,UnitedStates,Washington,SnohomishCounty,148,NA
GCMM9G,MineCreekCampGround,NA,47.4792166666667,-120.3377,UnitedStates,Washington,KingCounty,86,NA
GCMMAY,KitanningMine,NA,47.8737,-120.542183333333,UnitedStates,Washington,SnohomishCounty,33,NA
GCMMED,MohawkFallsandMine,NA,47.6750333333333,-120.602583333333,UnitedStates,Washington,KingCounty,42,NA
GCMNC7,SunsetMine,NA,47.8557666666667,-120.537366666667,UnitedStates,Washington,SnohomishCounty,30,NA
GCMNFZ,AprilMineTrestle,NA,37.18185,-120.1531,UnitedStates,California,SantaClaraCounty,175,NA
GCMP14,OcotilloMine...,NA,33.6907666666667,-114.03855,UnitedStates,California,RiversideCounty,126,NA
GCMP3A,LamonaCave,NA,47.3606166666667,-117.512733333333,UnitedStates,Washington,LincolnCounty,140,NA
GCMP4B,GovernorMineView,NA,34.5057,-117.792366666667,UnitedStates,California,LosAngelesCounty,1,NA
GCMR8G,TotheBatCave!,NA,36.9961,-121.931283333333,UnitedStates,California,SantaCruzCounty,141,NA
GCMRMZ,CaveSpringsCaveCache,NA,34.54635,-85.1487166666667,UnitedStates,Alabama,MorganCounty,46,NA
GCMTBM,CanaryinaCoalMine,NA,33.78705,-116.20435,UnitedStates,California,OrangeCounty,35,NA
GCMV50,CaveSpringCemetery,NA,34.11885,-84.6727166666667,UnitedStates,Georgia,FloydCounty,401,NA
GCMWX5,monkiskullcave,NA,33.7494666666667,-115.819833333333,UnitedStates,California,RiversideCounty,11,NA
GCMXB1,BryantMountainCave,NA,33.87935,-85.1623166666667,UnitedStates,Alabama,BlountCounty,153,NA
GCMXKB,HawkinsMineOutlook,NA,47.3804833333333,-92.8307833333333,UnitedStates,Minnesota,ItascaCounty,40,NA
GCMY60,QuarryCaveMultiCache,NA,34.45355,-85.6737166666667,UnitedStates,Alabama,MarshallCounty,3,NA
GCN05V,SanCristobalMineCacheRedux,NA,37.17845,-120.153,UnitedStates,California,SantaClaraCounty,144,NA
