KeyID,SiteCode,Col Date,Species,Sex,Reprod Status,Age Class,Capture Time,Capture method,Recapture,Body wt (g),R Forearm (mm),BMI,WDI,UV,Feces,Band ID,wingPCR_Sum,wing_qPCR (Ct),wingFC_Pd,FecalPCR_Sum,Fecal qPCR (Ct),,
44690.001,IN1,7/18/2012,MYSO,M,NR,adult,21:20,harp trap,No,6.2,36.8,0.17,0,Neg,Yes,,Neg,0.00,,Pos,37.03,,
44690.002,IN1,7/18/2012,MYSO,M,NR,adult,21:25,harp trap,No,7.9,35.9,0.22,0,Neg,No,,Neg,0.00,,,,,
44690.003,IN1,7/18/2012,MYSO,M,NR,juv,21:29,harp trap,No,8.7,34.2,0.25,0,Neg,Yes,,Neg,0.00,,Pos,36.97,,
44690.004,IN1,7/18/2012,MYSO,M,NR,adult,21:36,harp trap,No,6.0,35.5,0.17,0,Neg,Yes,,Neg,0.00,,Neg,0.00,,
44690.005,IN1,7/18/2012,MYSO,M,NR,adult,21:37,harp trap,No,6.8,34.9,0.19,0,Neg,Yes,,Neg,0.00,,Pos,34.50,,
44690.006,IN1,7/18/2012,MYSO,M,NR,adult,21:40,harp trap,No,6.1,35.6,0.17,1,Neg,No,,Neg,0.00,,,,,
44690.007,IN1,7/18/2012,MYSO,F,NL,adult,21:42,harp trap,No,6.3,33.6,0.19,0,Neg,No,,Neg,0.00,,,,,
44690.008,IN1,7/18/2012,MYSO,M,NR,adult,21:46,harp trap,No,9.1,35.7,0.25,0,Neg,No,,Neg,0.00,,,,,
44690.009,IN1,7/18/2012,MYSO,M,NR,adult,21:58,harp trap,No,4.5,35.3,0.13,0,Neg,Yes,,Neg,0.00,,Pos,37.59,,
44690.010,IN1,7/18/2012,MYSO,M,NR,adult,21:59,harp trap,No,5.4,33.6,0.16,0,Neg,No,,Neg,0.00,,,,,
44690.011,IN1,7/18/2012,MYSO,M,NR,adult,22:03,harp trap,No,6.5,35.8,0.18,0,Neg,No,,Neg,0.00,,,,,
44690.012,IN1,7/18/2012,MYSO,M,NR,adult,22:06,harp trap,No,8.0,36.1,0.22,1,Neg,No,,Neg,0.00,,,,,
44690.013,IN1,7/18/2012,MYSO,M,NR,adult,22:09,harp trap,No,7.4,35.5,0.21,1,Neg,No,,Neg,0.00,,,,,
44690.014,IN1,7/18/2012,MYSO,M,NR,adult,22:10,harp trap,No,4.9,35.1,0.14,2,Neg,No,,Neg,0.00,,,,,
44690.015,IN1,7/18/2012,MYSO,M,NR,adult,22:12,harp trap,No,5.4,35.0,0.15,0,Neg,No,,Neg,0.00,,,,,
44690.016,IN1,7/18/2012,MYLU,M,NR,adult,22:42,harp trap,No,7.4,34.7,0.21,1,Neg,No,,Neg,0.00,,,,,
44690.017,IN1,7/18/2012,MYSO,F,NL,adult,22:53,harp trap,No,4.6,34.9,0.13,0,Neg,No,,Neg,0.00,,,,,
44690.018,IN1,7/18/2012,MYSO,M,NR,adult,22:56,harp trap,No,5.7,36.4,0.16,0,Neg,No,,Neg,0.00,,,,,
44690.019,IN1,7/18/2012,MYSO,M,NR,adult,23:05,harp trap,No,6.9,36.1,0.19,1,Neg,Yes,,Neg,0.00,,Neg,0.00,,
44690.020,IN1,7/19/2012,PESU,M,NR,adult,21:12,harp trap,No,4.8,29.7,0.16,0,Neg,No,,Neg,0.00,,,,,
44690.021,IN1,7/19/2012,MYSO,M,NR,adult,21:28,harp trap,No,5.8,36.2,0.16,0,Neg,No,,Neg,0.00,,,,,
44690.022,IN1,7/19/2012,MYSO,M,NR,adult,21:30,harp trap,No,7.0,34.7,0.20,0,Neg,No,,Neg,0.00,,,,,
44690.023,IN1,7/19/2012,MYSO,M,NR,adult,21:32,harp trap,No,6.5,34.6,0.19,0,Neg,No,,Neg,0.00,,,,,
44690.024,IN1,7/19/2012,MYSO,M,NR,adult,21:33,harp trap,No,6.1,35.2,0.17,1,Neg,No,,Neg,0.00,,,,,
44690.025,IN1,7/19/2012,MYSO,M,NR,adult,21:39,harp trap,No,6.3,35.1,0.18,0,Neg,No,,Neg,0.00,,,,,
44690.026,IN1,7/19/2012,MYSO,M,NR,adult,21:40,harp trap,No,5.9,34.1,0.17,0,Neg,No,,Neg,0.00,,,,,
44690.027,IN1,7/19/2012,MYSO,M,NR,adult,21:45,harp trap,No,8.4,35.8,0.23,0,Neg,No,,Neg,0.00,,,,,
44690.028,IN1,7/19/2012,MYSO,M,NR,adult,21:48,harp trap,No,6.4,34.7,0.18,0,Neg,No,,Neg,0.00,,,,,
44690.029,IN1,7/19/2012,MYSO,M,NR,adult,21:52,harp trap,No,5.5,36.2,0.15,0,Neg,Yes,,Neg,0.00,,Neg,0.00,,
44690.030,IN1,7/19/2012,MYSO,F,NL,adult,21:55,harp trap,No,6.4,35.9,0.18,1,Neg,Yes,,Neg,0.00,,Neg,0.00,,
44690.031,IN1,7/19/2012,MYSO,M,NR,adult,21:59,harp trap,No,6.6,37.3,0.18,0,Neg,Yes,,Neg,0.00,,Pos,32.71,,
44690.032,IN1,7/19/2012,MYSO,M,NR,adult,22:02,harp trap,No,6.4,38.0,0.17,0,Neg,No,,Neg,0.00,,,,,
44690.033,IN1,7/19/2012,MYSO,M,NR,adult,22:04,harp trap,No,6.4,35.3,0.18,0,Neg,No,,Neg,0.00,,,,,
44690.034,IN1,7/19/2012,MYSO,M,NR,adult,22:07,harp trap,No,6.2,37.5,0.17,0,Neg,No,,Neg,0.00,,,,,
44690.035,IN1,7/19/2012,MYLU,M,NR,adult,22:09,harp trap,No,,34.7,,0,Neg,No,,Neg,0.00,,,,,
44690.036,IN1,7/19/2012,MYSO,M,NR,juv,22:11,harp trap,No,5.7,39.3,0.15,2,Neg,No,,Neg,0.00,,,,,
44690.037,IN1,7/19/2012,PESU,M,NR,adult,22:25,harp trap,No,4.6,30.5,0.15,0,Neg,No,,Neg,0.00,,,,,
44690.038,IN1,7/19/2012,MYSO,M,NR,adult,22:31,harp trap,No,4.8,38.8,0.12,0,Neg,No,,Neg,0.00,,,,,
44690.039,IN1,7/19/2012,MYSO,M,NR,adult,22:39,harp trap,No,7.9,37.5,0.21,0,Neg,No,,Neg,0.00,,,,,
44690.040,IN1,7/19/2012,MYSO,M,NR,adult,22:44,harp trap,No,5.0,37.5,0.13,0,Neg,No,,Neg,0.00,,,,,
44690.041,IN1,7/19/2012,MYSO,M,NR,juv,22:59,harp trap,No,6.3,35.8,0.18,1,Neg,Yes,,Neg,0.00,,Neg,0.00,,
44690.042,IN1,7/19/2012,MYSO,M,NR,adult,22:12,harp trap,No,7.2,39.4,0.18,0,Neg,No,,Neg,0.00,,,,,
44690.043,IN1,7/19/2012,MYSO,M,NR,adult,22:12,harp trap,No,8.7,34.2,0.25,0,Neg,No,,Neg,0.00,,,,,
44690.044,IN1,7/20/2012,MYSO,M,NR,adult,13:35,hand,No,5.9,39.0,0.15,0,Neg,No,,Neg,0.00,,,,,
44690.045,IN1,7/20/2012,MYSO,M,NR,adult,13:35,hand,No,7.1,39.8,0.18,1,Neg,No,,Neg,0.00,,,,,
44691.001,KY3,7/23/2012,MYLU,M,NR,juv,20:26,harp trap,No,7.0,36.9,0.19,0,Neg,Yes,KYFW B11575 red,Neg,0.00,Neg,Pos,37.81,,
44691.002,KY3,7/23/2012,MYSO,M,NR,adult,20:26,harp trap,No,7.3,38.8,0.19,1,Neg,No,KYFW B11790 red,Neg,0.00,,,,,
44691.003,KY3,7/23/2012,MYSO,M,NR,juv,20:30,harp trap,No,6.5,38.7,0.17,0,Neg,Yes,KYFW B11640 red,Neg,0.00,,Neg,0.00,,
44691.004,KY3,7/23/2012,MYLU,M,NR,juv,20:30,harp trap,No,,36.0,,0,Neg,No,KYFW B11976 red,Neg,0.00,Neg,,,,
44691.005,KY3,7/23/2012,MYSO,F,NR,adult,20:37,harp trap,No,7.3,40.8,0.18,1,Neg,Yes,KYFW B11728 red,Neg,0.00,,Pos,36.08,,
44691.006,KY3,7/23/2012,MYLU,M,NR,adult,20:47,harp trap,No,8.0,36.2,0.22,0,Neg,Yes,KYFW B11787 red,Neg,0.00,NG,Pos,36.21,,
44691.007,KY3,7/23/2012,MYSO,M,NR,adult,20:50,harp trap,No,7.0,38.9,0.18,0,Neg,Yes,KYFW B11618 red,Neg,0.00,,Pos,36.05,,
44691.008,KY3,7/23/2012,MYLU,M,NR,juv,20:50,harp trap,No,6.5,38.0,0.17,0,Neg,Yes,KYFW B11912 red,Neg,0.00,NG,Neg,0.00,,
44691.009,KY3,7/23/2012,MYLU,M,NR,adult,21:00,harp trap,No,6.8,37.4,0.18,2,Neg,Yes,KYFW B11743 red,Neg,0.00,NG,Pos,37.66,,
44691.010,KY3,7/23/2012,PESU,M,NR,juv,21:03,harp trap,No,5.3,34.9,0.15,0,Neg,No,KYFW B11531 red,Neg,0.00,,,,,
44691.011,KY3,7/23/2012,MYLU,M,NR,adult,21:07,harp trap,No,8.5,38.7,0.22,0,Neg,Yes,KYFW B11511 red,Neg,0.00,NG,Neg,0.00,,
44691.012,KY3,7/23/2012,MYLU,M,NR,adult,21:10,harp trap,No,6.5,37.2,0.17,0,Neg,No,KYFW B11910 red,Neg,0.00,Neg,,,,
44691.013,KY3,7/23/2012,PESU,M,NR,adult,21:13,harp trap,No,6.0,35.0,0.17,0,Neg,Yes,KYFW B10618 red,Neg,0.00,,Pos,32.28,,
44691.014,KY3,7/23/2012,PESU,M,NR,juv,21:15,harp trap,No,5.0,33.4,0.15,0,Neg,No,KYFW B11978 red,Neg,0.00,,,,,
44691.015,KY3,7/23/2012,PESU,M,NR,juv,21:17,harp trap,No,5.0,32.8,0.15,1,Pos,No,,Neg,0.00,,,,,
44691.016,KY3,7/23/2012,PESU,M,NR,adult,21:19,harp trap,No,5.5,35.6,0.15,0,Neg,No,KYFW B11828 red,Neg,0.00,,,,,
44691.017,KY3,7/23/2012,MYLU,M,NR,adult,21:22,harp trap,No,6.5,40.0,0.16,1,Neg,Yes,KYFW B11702 red,Neg,0.00,NG,Neg,0.00,,
44691.018,KY3,7/23/2012,PESU,M,NR,adult,21:20,harp trap,No,5.0,34.8,0.14,1,Neg,No,KYFW B11661 red,Neg,0.00,,,,,
44691.019,KY3,7/23/2012,MYLE,M,NR,adult,21:33,harp trap,No,4.0,29.1,0.14,2,Neg,Yes,,Neg,0.00,,Neg,0.00,,
44691.020,KY3,7/23/2012,PESU,M,NR,adult,21:24,harp trap,No,5.8,35.4,0.16,1,Neg,No,KYFW B11842 red,Neg,0.00,,,,,
44691.021,KY3,7/23/2012,PESU,M,NR,juv,21:24,harp trap,No,4.5,35.0,0.13,1,Neg,No,KYFW B11985 red,Neg,0.00,,,,,
44691.022,KY3,7/23/2012,MYLU,M,NR,adult,21:28,harp trap,No,7.8,37.6,0.21,0,Neg,Yes,KYFW B10158 red,Neg,0.00,NG,Neg,0.00,,
44691.023,KY3,7/23/2012,PESU,M,NR,adult,21:26,harp trap,No,5.3,35.0,0.15,0,Neg,No,KYFW B11845 red,Neg,0.00,,,,,
44691.024,KY3,7/23/2012,MYLU,M,NR,juv,21:39,harp trap,No,6.5,36.1,0.18,0,Neg,No,KYFW B10994 red,Neg,0.00,Neg,,,,
44691.025,KY3,7/23/2012,PESU,M,NR,adult,21:37,harp trap,No,5.0,34.4,0.15,0,Neg,Yes,KYFW B11965 red,Neg,0.00,,Neg,0.00,,
44691.026,KY3,7/23/2012,MYLU,F,PL,adult,21:52,harp trap,No,7.5,37.7,0.20,0,Neg,Yes,KYFW B11941 red,Neg,0.00,NG,Neg,0.00,,
44691.027,KY3,7/23/2012,PESU,M,NR,adult,21:37,harp trap,No,6.8,35.4,0.19,0,Neg,No,KYFW B11868 red,Neg,0.00,,,,,
44691.028,KY3,7/23/2012,PESU,M,NR,adult,21:36,harp trap,No,4.8,31.9,0.15,0,Neg,Yes,KYFW B11947 red,Neg,0.00,,Neg,0.00,,
44691.029,KY3,7/23/2012,PESU,M,NR,juv,21:34,harp trap,No,5.3,33.2,0.16,0,Neg,No,KYFW B11964 red,Neg,0.00,,,,,
44691.030,KY3,7/23/2012,PESU,M,NR,juv,21:50,harp trap,No,5.5,35.1,0.16,0,Neg,No,KYFW B11502 red,Neg,0.00,,,,,
44691.031,KY3,7/23/2012,PESU,M,NR,juv,21:41,harp trap,No,4.8,33.5,0.14,0,Neg,No,KYFW B11537 red,Neg,0.00,,,,,
44691.032,KY3,7/23/2012,PESU,M,NR,adult,21:48,harp trap,No,5.5,35.4,0.16,0,Neg,No,KYFW B11525 red,Neg,0.00,,,,,
44691.033,KY3,7/23/2012,PESU,M,NR,juv,21:46,harp trap,No,5.3,34.6,0.15,0,Neg,No,KYFW B11925 red,Neg,0.00,,,,,
44691.034,KY3,7/23/2012,PESU,M,NR,adult,21:53,harp trap,No,5.3,34.6,0.15,0,Neg,Yes,KYFW B11681 red,Neg,0.00,,Neg,0.00,,
44691.035,KY3,7/23/2012,MYLE,M,NR,juv,22:02,harp trap,No,4.3,28.8,0.15,0,Neg,Yes,,Neg,0.00,,Pos,37.64,,
44691.036,KY3,7/23/2012,PESU,M,NR,adult,21:57,harp trap,No,5.3,35.3,0.15,0,Neg,No,KYFW B11627 red,Neg,0.00,,,,,
44691.037,KY3,7/23/2012,PESU,M,NR,adult,22:04,harp trap,No,5.5,34.4,0.16,1,Neg,Yes,KYFW B11593 red,Neg,0.00,,Pos,38.49,,
44691.038,KY3,7/23/2012,PESU,M,NR,adult,21:59,harp trap,No,5.5,33.9,0.16,1,Neg,No,KYFW B11808 red,Neg,0.00,,,,,
44691.039,KY3,7/23/2012,PESU,M,NR,adult,22:06,harp trap,No,5.3,34.0,0.15,0,Neg,No,KYFW B11770 red,Neg,0.00,,,,,
44691.040,KY3,7/23/2012,MYSO,M,NR,juv,22:11,harp trap,No,6.5,33.0,0.20,1,Neg,Yes,KYFW B11958 red,Neg,0.00,,Pos,35.38,,
44691.041,KY3,7/23/2012,MYLU,M,NR,adult,22:09,harp trap,No,7.3,37.2,0.19,1,Neg,Yes,KYFW B11900 red,Neg,0.00,NG,Neg,0.00,,
44691.042,KY3,7/23/2012,MYSO,M,NR,adult,22:13,harp trap,No,6.3,37.3,0.17,0,Neg,No,KYFW B11999 red,Neg,0.00,,,,,
44691.043,KY3,7/23/2012,MYSE,M,NR,adult,22:21,harp trap,No,6.0,39.2,0.15,0,Neg,No,KYFW B11914 red,Neg,0.00,,,,,
44691.044,KY3,7/23/2012,PESU,M,NR,adult,22:15,harp trap,No,5.3,35.3,0.15,1,Neg,No,KYFW B11957 red,Pos,39.43,Neg,,,,
44691.045,KY3,7/23/2012,MYSO,M,NR,adult,22:18,harp trap,No,6.8,39.1,0.17,0,Neg,Yes,KYFW B11746 red,Neg,0.00,,Neg,0.00,,
44691.046,KY3,7/23/2012,MYLU,M,NR,adult,22:24,harp trap,No,7.5,37.3,0.20,1,Neg,Yes,KYFW B11991 red,Neg,0.00,Neg,Pos,37.44,,
44691.047,KY3,7/23/2012,MYLU,M,NR,juv,22:26,harp trap,No,5.8,38.1,0.15,0,Neg,No,KYFW B10955 red,Neg,0.00,NG,,,,
44691.048,KY3,7/23/2012,MYLU,F,NL,adult,22:30,harp trap,No,8.0,37.5,0.21,0,Neg,No,KYFW B11546 red,Neg,0.00,Neg,,,,
44691.049,KY3,7/23/2012,PESU,M,NR,adult,22:28,harp trap,No,5.8,35.3,0.16,2,Neg,Yes,KYFW B11771 red,Neg,0.00,,Pos,36.84,,
44691.050,KY3,7/23/2012,PESU,M,NR,adult,22:35,harp trap,No,5.3,37.5,0.14,0,Neg,Yes,KYFW B11566 red,Neg,0.00,,Neg,0.00,,
44691.051,KY3,7/23/2012,MYSO,M,NR,adult,22:38,harp trap,No,5.3,39.0,0.13,1,Neg,No,KYFW B11882 red,Neg,0.00,,,,,
44691.052,KY3,7/23/2012,MYLU,M,NR,adult,22:48,harp trap,No,5.3,34.0,0.15,0,Neg,Yes,KYFW B11505 red,Neg,0.00,NG,Pos,36.64,,
44691.053,KY3,7/23/2012,PESU,M,NR,juv,22:51,harp trap,No,5.3,34.2,0.15,0,Neg,No,KYFW B11917 red,Neg,0.00,,,,,
44691.054,KY3,7/23/2012,MYSE,F,NL,juv,22:53,harp trap,No,5.3,35.2,0.15,1,Neg,Yes,,Neg,0.00,,Neg,0.00,,
44691.055,KY3,7/23/2012,MYLU,F,NL,adult,22:56,harp trap,No,8.3,40.4,0.20,0,Neg,No,KYFW B11846 red,Neg,0.00,NG,,,,
44691.056,KY3,7/23/2012,MYLU,M,NR,juv,22:58,harp trap,No,5.3,,,1,Neg,Yes,KYFW B11919 red,Neg,0.00,Neg,Pos,35.07,,
44691.057,KY3,7/23/2012,MYSO,M,NR,adult,23:02,harp trap,No,5.3,33.0,0.16,0,Neg,Yes,KYFW B11580 red,Neg,0.00,,Pos,37.48,,
44691.058,KY3,7/24/2012,PESU,M,NR,adult,20:40,harp trap,No,4.8,34.6,0.14,2,Neg,No,KYFW B10449 red,Neg,0.00,,,,,
44691.059,KY3,7/24/2012,MYLU,M,NR,adult,20:48,harp trap,No,7.0,38.6,0.18,1,Neg,No,KYFW B10763 red,Neg,0.00,NG,,,,
44691.060,KY3,7/24/2012,MYLU,M,NR,unk,20:50,harp trap,No,7.3,35.3,0.21,1,Neg,No,KYFW B11301 red,Neg,0.00,NG,,,,
44691.061,KY3,7/24/2012,PESU,M,NR,unk,20:55,harp trap,No,5.3,33.8,0.16,1,Neg,No,KYFW B10455 red,Neg,0.00,,,,,
44691.062,KY3,7/24/2012,MYSO,F,PL,adult,20:56,harp trap,No,7.3,34.2,0.21,0,Neg,Yes,KYFW B10811 red,Neg,0.00,,Pos,37.86,,
44691.063,KY3,7/24/2012,PESU,M,NR,adult,20:57,harp trap,No,5.0,32.9,0.15,1,Neg,No,KYFW B10598 red,Neg,0.00,,,,,
44691.064,KY3,7/24/2012,MYSO,M,NR,adult,20:58,harp trap,No,6.8,33.8,0.20,0,Neg,Yes,KYFW B10965 red,Neg,0.00,,Pos,37.85,,
44691.065,KY3,7/24/2012,MYSO,M,NR,adult,21:00,harp trap,No,5.8,33.3,0.17,1,Neg,No,KYFW B10733 red,Neg,0.00,,,,,
44691.066,KY3,7/24/2012,PESU,M,NR,juv,21:03,harp trap,No,5.4,34.9,0.15,0,Neg,No,KYFW B10844 red,Neg,0.00,,,,,
44691.067,KY3,7/24/2012,PESU,M,NR,adult,21:05,harp trap,No,5.0,34.9,0.14,2,Neg,No,KYFW B11445 red,Neg,0.00,,,,,
44691.068,KY3,7/24/2012,PESU,M,NR,adult,21:08,harp trap,No,4.8,35.6,0.13,1,Neg,No,KYFW B10630 red,Neg,0.00,,,,,
44691.069,KY3,7/24/2012,MYLU,M,NR,adult,21:10,harp trap,No,7.0,35.0,0.20,0,Neg,Yes,KYFW B10317 red,Neg,0.00,NG,Pos,35.97,,
44691.070,KY3,7/24/2012,MYSO,M,NR,adult,21:10,harp trap,No,5.8,37.1,0.15,1,Neg,No,KYFW B11002 red,Neg,0.00,,,,,
44691.071,KY3,7/24/2012,PESU,M,NR,juv,21:13,harp trap,No,5.8,33.1,0.17,1,Neg,No,KYFW B10512 red,Neg,0.00,,,,,
44691.072,KY3,7/24/2012,MYLU,M,NR,juv,21:15,harp trap,No,7.0,37.9,0.18,0,Neg,Yes,KYFW B11322 red,Pos,39.99,Neg,Neg,0.00,,
44691.073,KY3,7/24/2012,MYLU,M,NR,juv,21:17,harp trap,No,7.0,39.7,0.18,0,Neg,No,KYFW B10522 red,Neg,0.00,NG,,,,
44691.074,KY3,7/24/2012,MYSO,M,NR,adult,21:20,harp trap,No,6.5,33.6,0.19,0,Neg,No,KYFW B10895 red,Neg,0.00,,,,,
44691.075,KY3,7/24/2012,PESU,M,NR,adult,21:22,harp trap,No,4.8,33.8,0.14,1,Neg,No,KYFW B10183 red,Neg,0.00,,,,,
44691.076,KY3,7/24/2012,MYGR,M,NR,adult,21:25,harp trap,No,10.5,42.8,0.25,0,Neg,Yes,KYFW B10185 red,Neg,0.00,,Neg,0.00,,
44691.077,KY3,7/24/2012,MYSE,M,NR,adult,21:32,harp trap,No,6.8,36.7,0.18,1,Neg,No,KYFW B11424 red,Neg,0.00,,,,,
44691.078,KY3,7/24/2012,PESU,M,NR,adult,21:36,harp trap,No,5.0,33.3,0.15,0,Neg,No,KYFW B10855 red,Neg,0.00,,,,,
44691.079,KY3,7/24/2012,MYLU,M,NR,unk,21:34,harp trap,No,6.5,36.6,0.18,2,Neg,No,KYFW B10501 red,Neg,0.00,NG,,,,
44691.080,KY3,7/24/2012,MYLU,F,NL,juv,21:38,harp trap,No,6.3,38.4,0.16,0,Neg,Yes,KYFW B10297 red,Neg,0.00,Neg,Pos,34.14,,
44691.081,KY3,7/24/2012,MYSO,M,NR,adult,21:40,harp trap,No,6.3,38.7,0.16,1,Neg,Yes,KYFW B10498 red,Neg,0.00,,Pos,37.48,,
44691.082,KY3,7/24/2012,MYSO,M,NR,adult,21:43,harp trap,No,6.0,32.7,0.18,1,Neg,No,KYFW B11330 red,Neg,0.00,,,,,
44691.083,KY3,7/24/2012,MYSO,M,NR,adult,21:45,harp trap,No,6.0,38.4,0.16,0,Neg,No,KYFW B10876 red,Neg,0.00,,,,,
44691.084,KY3,7/24/2012,MYLU,M,NR,unk,21:47,harp trap,No,7.0,38.3,0.18,0,Neg,No,KYFW B10151 red,Neg,0.00,NG,,,,
44691.085,KY3,7/24/2012,MYSO,M,NR,juv,21:50,harp trap,No,6.5,38.4,0.17,1,Neg,Yes,KYFW B11198 red,Neg,0.00,,Neg,0.00,,
44691.086,KY3,7/24/2012,MYLU,M,NR,adult,21:53,harp trap,No,6.5,38.4,0.17,0,Neg,No,KYFW B10574 red,Neg,0.00,OG,,,,
44691.087,KY3,7/24/2012,MYSO,M,NR,adult,21:55,harp trap,No,6.5,37.7,0.17,1,Neg,Yes,KYFW B10457 red,Neg,0.00,,Neg,0.00,,
44691.088,KY3,7/24/2012,MYSO,M,NR,adult,21:57,harp trap,No,6.8,38.1,0.18,0,Neg,No,KYFW B10524 red,Neg,0.00,,,,,
44691.089,KY3,7/24/2012,MYSO,F,NL,juv,22:01,harp trap,No,7.0,40.0,0.18,0,Neg,No,KYFW B10264 red,Neg,0.00,,,,,
44691.090,KY3,7/24/2012,MYSO,M,NR,adult,22:03,harp trap,No,6.3,38.3,0.16,0,Neg,No,KYFW B11418 red,Neg,0.00,,,,,
44691.091,KY3,7/24/2012,MYLU,F,NL,adult,22:07,harp trap,No,6.8,36.1,0.19,0,Neg,No,KYFW B11430 red,Neg,0.00,Neg,,,,
44691.093,KY3,7/24/2012,MYSO,M,NR,adult,22:05,harp trap,No,6.5,38.6,0.17,0,Neg,No,KYFW B10683 red,Neg,0.00,,,,,
44691.094,KY3,7/24/2012,MYGR,M,NR,juv,22:09,harp trap,No,9.5,43.2,0.22,0,Neg,No,KYFW B10893 red,Neg,0.00,,,,,
44691.095,KY3,7/24/2012,MYSO,M,NR,adult,22:12,harp trap,No,7.3,40.1,0.18,1,Neg,No,KYFW B11013 red,Neg,0.00,,,,,
44691.096,KY3,7/24/2012,MYLU,M,NR,juv,22:15,harp trap,No,6.0,36.4,0.16,0,Neg,Yes,KYFW B10103 red,Neg,0.00,NG,Pos,35.58,,
44691.097,KY3,7/24/2012,MYLU,M,NR,adult,22:17,harp trap,No,6.0,37.8,0.16,1,Neg,Yes,KYFW B10797 red,Neg,0.00,OG,Pos,34.15,,
44691.098,KY3,7/24/2012,MYSO,M,NR,juv,22:20,harp trap,No,5.8,33.4,0.17,1,Neg,Yes,KYFW B10865 red,Neg,0.00,,Pos,36.37,,
44691.099,KY3,7/24/2012,PESU,M,NR,adult,22:22,harp trap,No,5.3,35.8,0.15,0,Neg,No,KYFW B10797 red,Neg,0.00,,,,,
44691.100,KY3,7/24/2012,MYSO,M,NR,adult,22:25,harp trap,No,6.3,32.1,0.19,0,Neg,No,KYFW B10612 red,Neg,0.00,,,,,
44691.101,KY3,7/24/2012,MYSO,F,NL,adult,22:28,harp trap,No,7.0,37.8,0.19,0,Neg,Yes,KYFW B11233 red,Neg,0.00,,Neg,0.00,,
44691.102,KY3,7/24/2012,MYSO,M,NR,juv,22:29,harp trap,No,5.5,32.4,0.17,0,Neg,No,KYFW B10737 red,Neg,0.00,,,,,
44692.001,KY2,7/25/2012,MYLU,M,NR,juv,20:22,hand,No,7.3,32.4,0.23,0,Neg,Yes,KYFW B10548 red,Neg,0.00,,Neg,0.00,,
44692.002,KY2,7/25/2012,MYLU,M,NR,juv,20:16,hand,No,6.5,36.6,0.18,0,Neg,Yes,KYFW B10644 red,Neg,0.00,,Neg,0.00,,
44692.003,KY2,7/25/2012,PESU,M,NR,adult,20:07,hand,No,4.9,33.2,0.15,0,Neg,No,KYFW B11471 red,Neg,0.00,,,,,
44692.004,KY2,7/25/2012,PESU,M,NR,adult,20:14,hand,No,5.3,33.0,0.16,1,Neg,Yes,KYFW B11021 red,Neg,0.00,,Neg,0.00,,
44692.005,KY2,7/25/2012,MYLU,M,NR,adult,20:18,hand,No,6.3,36.5,0.17,1,Neg,Yes,KYFW B10152 red,Neg,0.00,,Neg,0.00,,
44692.006,KY2,7/25/2012,MYLU,M,NR,adult,20:18,hand,No,6.2,38.0,0.16,0,Neg,Yes,KYFW B11309 red,Neg,0.00,,Neg,0.00,,
44692.007,KY2,7/25/2012,MYLU,M,NR,adult,20:20,hand,No,6.9,36.8,0.19,0,Neg,Yes,KYFW B11344 red,Neg,0.00,,Neg,0.00,,
44692.008,KY2,7/25/2012,MYLU,M,NR,adult,20:20,hand,No,6.6,36.5,0.18,0,Neg,No,KYFW B10194 red,Neg,0.00,,,,,
44692.009,KY2,7/25/2012,MYLU,M,NR,juv,20:20,hand,No,5.7,35.0,0.16,0,Neg,No,KYFW B10809 red,Neg,0.00,,,,,
44692.010,KY2,7/25/2012,MYLU,M,NR,adult,20:20,hand,No,7.0,35.1,0.20,1,Neg,Yes,KYFW B08611 silver,Neg,0.00,,Neg,0.00,,
44692.011,KY2,7/25/2012,MYLU,M,NR,adult,20:24,hand,No,5.6,35.9,0.16,0,Neg,No,KYFW B08650 silver,Neg,0.00,,,,,
44692.012,KY2,7/25/2012,MYLU,M,NR,adult,20:23,hand,No,6.9,38.3,0.18,0,Neg,Yes,KYFW B08649 silver,Neg,0.00,,Neg,0.00,,
44692.013,KY2,7/25/2012,MYLU,M,NR,adult,20:24,hand,No,7.1,35.6,0.20,0,Neg,Yes,KYFW B08612 silver,Neg,0.00,,Neg,0.00,,
44692.014,KY2,7/25/2012,MYLU,M,NR,adult,20:24,hand,No,6.1,35.3,0.17,1,Neg,No,KYFW B08613 silver,Neg,0.00,,,,,
44692.015,KY2,7/25/2012,MYLU,M,NR,adult,20:24,hand,No,6.0,35.1,0.17,1,Neg,Yes,KYFW B08614 silver,Neg,0.00,,Neg,0.00,,
44692.016,KY2,7/25/2012,MYLU,M,NR,juv,20:27,hand,No,6.5,37.2,0.17,0,Neg,Yes,KYFW B08648 silver,Neg,0.00,,Neg,0.00,,
44692.017,KY2,7/25/2012,MYSO,M,NR,adult,20:39,hand,No,6.4,39.0,0.16,0,Neg,Yes,KYFW B08647 silver,Neg,0.00,,Neg,0.00,,
44692.018,KY2,7/25/2012,MYLU,M,NR,juv,20:28,hand,No,6.6,35.0,0.19,0,Neg,Yes,KYFW B08615 silver,Neg,0.00,,Neg,0.00,,
44692.019,KY2,7/25/2012,MYSO,M,NR,juv,20:40,hand,No,6.0,39.4,0.15,1,Neg,Yes,KYFW B08646 silver,Neg,0.00,,Neg,0.00,,
44692.020,KY2,7/25/2012,MYSO,M,NR,juv,20:40,hand,No,6.6,38.6,0.17,0,Neg,Yes,KYFW B08645 silver,Neg,0.00,,Neg,0.00,,
